,mean_fit_time,mean_score_time,mean_test_accuracy,mean_test_f1,mean_test_neg_log_loss,mean_test_precision,mean_test_recall,mean_test_roc_auc,mean_train_accuracy,mean_train_f1,mean_train_neg_log_loss,mean_train_precision,mean_train_recall,mean_train_roc_auc,notes,param_estimator__C,param_estimator__bootstrap,param_estimator__criterion,param_estimator__gamma,param_estimator__kernel,param_estimator__max_depth,param_estimator__max_samples,param_estimator__multi_class,param_estimator__n_estimators,param_estimator__penalty,param_estimator__probability,param_estimator__solver,param_estimator__splitter,param_estimator__tol,param_selector__transform__select__percentile,params,rank_test_accuracy,rank_test_f1,rank_test_neg_log_loss,rank_test_precision,rank_test_recall,rank_test_roc_auc,split0_test_accuracy,split0_test_f1,split0_test_neg_log_loss,split0_test_precision,split0_test_recall,split0_test_roc_auc,split0_train_accuracy,split0_train_f1,split0_train_neg_log_loss,split0_train_precision,split0_train_recall,split0_train_roc_auc,split1_test_accuracy,split1_test_f1,split1_test_neg_log_loss,split1_test_precision,split1_test_recall,split1_test_roc_auc,split1_train_accuracy,split1_train_f1,split1_train_neg_log_loss,split1_train_precision,split1_train_recall,split1_train_roc_auc,split2_test_accuracy,split2_test_f1,split2_test_neg_log_loss,split2_test_precision,split2_test_recall,split2_test_roc_auc,split2_train_accuracy,split2_train_f1,split2_train_neg_log_loss,split2_train_precision,split2_train_recall,split2_train_roc_auc,split3_test_accuracy,split3_test_f1,split3_test_neg_log_loss,split3_test_precision,split3_test_recall,split3_test_roc_auc,split3_train_accuracy,split3_train_f1,split3_train_neg_log_loss,split3_train_precision,split3_train_recall,split3_train_roc_auc,split4_test_accuracy,split4_test_f1,split4_test_neg_log_loss,split4_test_precision,split4_test_recall,split4_test_roc_auc,split4_train_accuracy,split4_train_f1,split4_train_neg_log_loss,split4_train_precision,split4_train_recall,split4_train_roc_auc,split5_test_accuracy,split5_test_f1,split5_test_neg_log_loss,split5_test_precision,split5_test_recall,split5_test_roc_auc,split5_train_accuracy,split5_train_f1,split5_train_neg_log_loss,split5_train_precision,split5_train_recall,split5_train_roc_auc,split6_test_accuracy,split6_test_f1,split6_test_neg_log_loss,split6_test_precision,split6_test_recall,split6_test_roc_auc,split6_train_accuracy,split6_train_f1,split6_train_neg_log_loss,split6_train_precision,split6_train_recall,split6_train_roc_auc,split7_test_accuracy,split7_test_f1,split7_test_neg_log_loss,split7_test_precision,split7_test_recall,split7_test_roc_auc,split7_train_accuracy,split7_train_f1,split7_train_neg_log_loss,split7_train_precision,split7_train_recall,split7_train_roc_auc,split8_test_accuracy,split8_test_f1,split8_test_neg_log_loss,split8_test_precision,split8_test_recall,split8_test_roc_auc,split8_train_accuracy,split8_train_f1,split8_train_neg_log_loss,split8_train_precision,split8_train_recall,split8_train_roc_auc,split9_test_accuracy,split9_test_f1,split9_test_neg_log_loss,split9_test_precision,split9_test_recall,split9_test_roc_auc,split9_train_accuracy,split9_train_f1,split9_train_neg_log_loss,split9_train_precision,split9_train_recall,split9_train_roc_auc,std_fit_time,std_score_time,std_test_accuracy,std_test_f1,std_test_neg_log_loss,std_test_precision,std_test_recall,std_test_roc_auc,std_train_accuracy,std_train_f1,std_train_neg_log_loss,std_train_precision,std_train_recall,std_train_roc_auc
2,0.7315549612045288,0.19816079139709472,0.7448275862068966,0.8381353878505301,-0.6593980397722702,0.7900940438871473,0.8971786833855799,0.6466039707419019,1.0,1.0,-0.0393347517791879,1.0,1.0,1.0,SVC;EMTAB4032,0.5,,,0.0001,linear,,,,,,True,,,,10,"{'estimator__C': 0.5, 'estimator__gamma': 0.0001, 'estimator__kernel': 'linear', 'estimator__probability': True, 'selector__transform__select__percentile': 10}",1,1,1,1,1,1,0.6666666666666666,0.8,-0.7998114971668736,0.7142857142857143,0.9090909090909091,0.5681818181818181,1.0,1.0,-0.045516383852057564,1.0,1.0,1.0,0.6666666666666666,0.7826086956521738,-1.1096972679675428,0.75,0.8181818181818182,0.34090909090909094,1.0,1.0,-0.02662872766102232,1.0,1.0,1.0,0.7333333333333333,0.8181818181818182,-0.5820403591635998,0.8181818181818182,0.8181818181818182,0.75,1.0,1.0,-0.0287083450418912,1.0,1.0,1.0,0.8,0.8695652173913043,-0.6951396908188386,0.8333333333333334,0.9090909090909091,0.5,1.0,1.0,-0.03799007543908888,1.0,1.0,1.0,0.6666666666666666,0.7826086956521738,-0.7771104688587438,0.75,0.8181818181818182,0.5227272727272727,1.0,1.0,-0.041763405407928396,1.0,1.0,1.0,0.7333333333333333,0.846153846153846,-0.6803158295645452,0.7333333333333333,1.0,0.7045454545454546,1.0,1.0,-0.03773955593802162,1.0,1.0,1.0,0.8,0.88,-0.4054736800763607,0.7857142857142857,1.0,0.8863636363636364,1.0,1.0,-0.047421884131926606,1.0,1.0,1.0,0.7857142857142857,0.8571428571428572,-0.43922603521392567,0.8181818181818182,0.9,0.85,1.0,1.0,-0.01788190185304593,1.0,1.0,1.0,0.7692307692307693,0.8571428571428572,-0.5334586934285096,0.8181818181818182,0.9,0.6666666666666667,1.0,1.0,-0.07503949610843683,1.0,1.0,1.0,0.8461538461538461,0.9,-0.5219043350127722,0.9,0.9,0.7000000000000001,1.0,1.0,-0.03465774235845962,1.0,1.0,1.0,0.11715435158827396,0.039863790410064055,0.06073181100462119,0.039116403635375586,0.19928118175635032,0.05260486288210456,0.06446409496690633,0.1606244223511384,0.0,0.0,0.014646354396862,0.0,0.0,0.0
3,1.5606500625610351,0.29198834896087644,0.7241379310344828,0.8237803575734609,-0.717799711202929,0.7736130536130537,0.8877742946708466,0.6352246603970741,1.0,1.0,-0.04103267545926102,1.0,1.0,1.0,SVC;EMTAB4032,0.5,,,0.0001,linear,,,,,,True,,,,20,"{'estimator__C': 0.5, 'estimator__gamma': 0.0001, 'estimator__kernel': 'linear', 'estimator__probability': True, 'selector__transform__select__percentile': 20}",2,2,3,2,2,3,0.6666666666666666,0.8,-0.7901241792219135,0.7142857142857143,0.9090909090909091,0.6363636363636364,1.0,1.0,-0.02534289849797615,1.0,1.0,1.0,0.7333333333333333,0.8333333333333333,-1.6211210966879588,0.7692307692307693,0.9090909090909091,0.3636363636363636,1.0,1.0,-0.014384341561242938,1.0,1.0,1.0,0.6,0.7272727272727273,-0.5323700444388114,0.7272727272727273,0.7272727272727273,0.75,1.0,1.0,-0.027310252472886303,1.0,1.0,1.0,0.7333333333333333,0.8333333333333333,-0.6873283106184913,0.7692307692307693,0.9090909090909091,0.5,1.0,1.0,-0.04700621052066128,1.0,1.0,1.0,0.6666666666666666,0.761904761904762,-0.8519708352667575,0.8,0.7272727272727273,0.5,1.0,1.0,-0.04380005648900234,1.0,1.0,1.0,0.7333333333333333,0.846153846153846,-0.746040571955406,0.7333333333333333,1.0,0.6590909090909092,1.0,1.0,-0.038721450013698706,1.0,1.0,1.0,0.8,0.88,-0.41482306824528614,0.7857142857142857,1.0,0.8636363636363636,1.0,1.0,-0.06410155405851892,1.0,1.0,1.0,0.7857142857142857,0.8571428571428572,-0.42593737681167454,0.8181818181818182,0.9,0.825,1.0,1.0,-0.03914751686254837,1.0,1.0,1.0,0.6923076923076923,0.8000000000000002,-0.5691903738719643,0.8,0.8,0.5333333333333334,1.0,1.0,-0.07228517415085176,1.0,1.0,1.0,0.8461538461538461,0.9090909090909091,-0.4662837224774114,0.8333333333333334,1.0,0.7333333333333334,1.0,1.0,-0.038227299965223414,1.0,1.0,1.0,0.14660420653500708,0.11257100044627534,0.06848957917368488,0.051247895977851746,0.34047599177530835,0.03767249431067404,0.09955374529448885,0.15330869295312377,0.0,0.0,0.016473028756419875,0.0,0.0,0.0
0,0.5964726209640503,0.20251176357269288,0.7379310344827587,0.8491139045861683,-3.926757966853476,0.7379310344827587,1.0,0.5,0.7379385754194914,0.8492102991954515,-3.977418234370571,0.7379385754194914,1.0,0.5,BaggingClassifier;EMTAB4032,,True,,,,,1,,,,,,,,1,"{'estimator__bootstrap': True, 'estimator__max_samples': 1, 'selector__transform__select__percentile': 1}",1,1,4,1,1,1,0.7333333333333333,0.846153846153846,-0.5928220476128471,0.7333333333333333,1.0,0.5,0.7384615384615385,0.8495575221238938,-0.5857128457609503,0.7384615384615385,1.0,0.5,0.7333333333333333,0.846153846153846,-0.5928220476128472,0.7333333333333333,1.0,0.5,0.7384615384615385,0.8495575221238938,-0.5857128457609503,0.7384615384615385,1.0,0.5,0.7333333333333333,0.846153846153846,-0.5928220476128471,0.7333333333333333,1.0,0.5,0.7384615384615385,0.8495575221238938,-0.5857128457609503,0.7384615384615385,1.0,0.5,0.7333333333333333,0.846153846153846,-9.210340371976182,0.7333333333333333,1.0,0.5,0.7384615384615385,0.8495575221238938,-9.033218441745872,0.7384615384615385,1.0,0.5,0.7333333333333333,0.846153846153846,-9.210340371976182,0.7333333333333333,1.0,0.5,0.7384615384615385,0.8495575221238938,-9.033218441745872,0.7384615384615385,1.0,0.5,0.7333333333333333,0.846153846153846,-9.210340371976182,0.7333333333333333,1.0,0.5,0.7384615384615385,0.8495575221238938,-9.033218441745872,0.7384615384615385,1.0,0.5,0.7333333333333333,0.846153846153846,-0.5928220476128472,0.7333333333333333,1.0,0.5,0.7384615384615385,0.8495575221238938,-0.5857128457609504,0.7384615384615385,1.0,0.5,0.7142857142857143,0.8333333333333333,-0.6192276544913213,0.7142857142857143,1.0,0.5,0.7404580152671756,0.8508771929824561,-0.582945141223189,0.7404580152671756,1.0,0.5,0.7692307692307693,0.8695652173913044,-7.970486860364004,0.7692307692307693,1.0,0.5,0.7348484848484849,0.8471615720524017,-9.158008892589953,0.7348484848484849,1.0,0.5,0.7692307692307693,0.8695652173913044,-0.543057634649569,0.7692307692307693,1.0,0.5,0.7348484848484849,0.8471615720524017,-0.5907216016111505,0.7348484848484849,1.0,0.5,0.18875935895747892,0.047303125475735036,0.01565104480020684,0.01026579033039378,4.1002190697699,0.01565104480020684,0.0,0.0,0.0016540655677323088,0.0010962229264499398,4.153657306683569,0.0016540655677323088,0.0,0.0
1,0.6435388803482056,0.24642083644866944,0.7379310344827587,0.8491139045861683,-0.6619845316270168,0.7379310344827587,1.0,0.5,0.7379385754194914,0.8492102991954515,-0.654971731766933,0.7379385754194914,1.0,0.5,BaggingClassifier;EMTAB4032,,True,,,,,1,,,,,,,,5,"{'estimator__bootstrap': True, 'estimator__max_samples': 1, 'selector__transform__select__percentile': 5}",1,1,3,1,1,1,0.7333333333333333,0.846153846153846,-0.6912870696141517,0.7333333333333333,1.0,0.5,0.7384615384615385,0.8495575221238938,-0.6800192512688373,0.7384615384615385,1.0,0.5,0.7333333333333333,0.846153846153846,-0.6912870696141513,0.7333333333333333,1.0,0.5,0.7384615384615385,0.8495575221238938,-0.6800192512688374,0.7384615384615385,1.0,0.5,0.7333333333333333,0.846153846153846,-0.6912870696141514,0.7333333333333333,1.0,0.5,0.7384615384615385,0.8495575221238938,-0.6800192512688374,0.7384615384615385,1.0,0.5,0.7333333333333333,0.846153846153846,-0.6912870696141517,0.7333333333333333,1.0,0.5,0.7384615384615385,0.8495575221238938,-0.6800192512688374,0.7384615384615385,1.0,0.5,0.7333333333333333,0.846153846153846,-0.6912870696141517,0.7333333333333333,1.0,0.5,0.7384615384615385,0.8495575221238938,-0.6800192512688374,0.7384615384615385,1.0,0.5,0.7333333333333333,0.846153846153846,-0.6912870696141515,0.7333333333333333,1.0,0.5,0.7384615384615385,0.8495575221238938,-0.6800192512688376,0.7384615384615385,1.0,0.5,0.7333333333333333,0.846153846153846,-0.6189496525948344,0.7333333333333333,1.0,0.5,0.7384615384615385,0.8495575221238938,-0.6168703443481259,0.7384615384615385,1.0,0.5,0.7142857142857143,0.8333333333333333,-0.6266727975111805,0.7142857142857143,1.0,0.5,0.7404580152671756,0.8508771929824561,-0.6160608426642928,0.7404580152671756,1.0,0.5,0.7692307692307693,0.8695652173913044,-0.6043944948678748,0.7692307692307693,1.0,0.5,0.7348484848484849,0.8471615720524017,-0.6183353115219433,0.7348484848484849,1.0,0.5,0.7692307692307693,0.8695652173913044,-0.6043944948678747,0.7692307692307693,1.0,0.5,0.7348484848484849,0.8471615720524017,-0.6183353115219433,0.7348484848484849,1.0,0.5,0.1616871737844589,0.07373423971262208,0.01565104480020684,0.01026579033039378,0.03794244995391176,0.01565104480020684,0.0,0.0,0.0016540655677323088,0.0010962229264499398,0.030683052308922383,0.0016540655677323088,0.0,0.0
2,0.6638898611068725,0.2841829776763916,0.7379310344827587,0.8491139045861683,-0.5902271315592131,0.7379310344827587,1.0,0.5,0.7379385754194914,0.8492102991954515,-0.5964100505419998,0.7379385754194914,1.0,0.5,BaggingClassifier;EMTAB4032,,True,,,,,1,,,,,,,,10,"{'estimator__bootstrap': True, 'estimator__max_samples': 1, 'selector__transform__select__percentile': 10}",1,1,1,1,1,1,0.7333333333333333,0.846153846153846,-0.5826210400419868,0.7333333333333333,1.0,0.5,0.7384615384615385,0.8495575221238938,-0.5782759228092319,0.7384615384615385,1.0,0.5,0.7333333333333333,0.846153846153846,-0.5928220476128472,0.7333333333333333,1.0,0.5,0.7384615384615385,0.8495575221238938,-0.5857128457609503,0.7384615384615385,1.0,0.5,0.7333333333333333,0.846153846153846,-0.5826210400419868,0.7333333333333333,1.0,0.5,0.7384615384615385,0.8495575221238938,-0.5782759228092319,0.7384615384615385,1.0,0.5,0.7333333333333333,0.846153846153846,-0.5826210400419868,0.7333333333333333,1.0,0.5,0.7384615384615385,0.8495575221238938,-0.5782759228092319,0.7384615384615385,1.0,0.5,0.7333333333333333,0.846153846153846,-0.6189496525948344,0.7333333333333333,1.0,0.5,0.7384615384615385,0.8495575221238938,-0.6168703443481258,0.7384615384615385,1.0,0.5,0.7333333333333333,0.846153846153846,-0.5928220476128471,0.7333333333333333,1.0,0.5,0.7384615384615385,0.8495575221238938,-0.5857128457609504,0.7384615384615385,1.0,0.5,0.7333333333333333,0.846153846153846,-0.5928220476128472,0.7333333333333333,1.0,0.5,0.7384615384615385,0.8495575221238938,-0.5857128457609504,0.7384615384615385,1.0,0.5,0.7142857142857143,0.8333333333333333,-0.5987600469065049,0.7142857142857143,1.0,0.5,0.7404580152671756,0.8508771929824561,-0.5765843122835029,0.7404580152671756,1.0,0.5,0.7692307692307693,0.8695652173913044,-0.6124123411969538,0.7692307692307693,1.0,0.5,0.7348484848484849,0.8471615720524017,-0.6879579414666723,0.7348484848484849,1.0,0.5,0.7692307692307693,0.8695652173913044,-0.543057634649569,0.7692307692307693,1.0,0.5,0.7348484848484849,0.8471615720524017,-0.5907216016111505,0.7348484848484849,1.0,0.5,0.07983098318167856,0.05630027532988396,0.01565104480020684,0.01026579033039378,0.018868576610116674,0.01565104480020684,0.0,0.0,0.0016540655677323088,0.0010962229264499398,0.032488288105700786,0.0016540655677323088,0.0,0.0
3,0.7642058610916138,0.3148308753967285,0.6896551724137931,0.7615807480874945,-0.5971838965054107,0.6620689655172414,0.896551724137931,0.5,0.6902462677271837,0.7642545469830623,-0.5971274983097044,0.6640924215733376,0.9,0.5,BaggingClassifier;EMTAB4032,,True,,,,,1,,,,,,,,20,"{'estimator__bootstrap': True, 'estimator__max_samples': 1, 'selector__transform__select__percentile': 20}",4,4,2,4,4,1,0.7333333333333333,0.846153846153846,-0.5928220476128471,0.7333333333333333,1.0,0.5,0.7384615384615385,0.8495575221238938,-0.5857128457609503,0.7384615384615385,1.0,0.5,0.7333333333333333,0.846153846153846,-0.5928220476128472,0.7333333333333333,1.0,0.5,0.7384615384615385,0.8495575221238938,-0.5857128457609503,0.7384615384615385,1.0,0.5,0.26666666666666666,0.0,-0.6931471805599453,0.0,0.0,0.5,0.26153846153846155,0.0,-0.6931471805599453,0.0,0.0,0.5,0.7333333333333333,0.846153846153846,-0.6189496525948344,0.7333333333333333,1.0,0.5,0.7384615384615385,0.8495575221238938,-0.6168703443481258,0.7384615384615385,1.0,0.5,0.7333333333333333,0.846153846153846,-0.5826210400419868,0.7333333333333333,1.0,0.5,0.7384615384615385,0.8495575221238938,-0.5782759228092319,0.7384615384615385,1.0,0.5,0.7333333333333333,0.846153846153846,-0.5826210400419868,0.7333333333333333,1.0,0.5,0.7384615384615385,0.8495575221238938,-0.5782759228092319,0.7384615384615385,1.0,0.5,0.7333333333333333,0.846153846153846,-0.5826210400419868,0.7333333333333333,1.0,0.5,0.7384615384615385,0.8495575221238938,-0.5782759228092319,0.7384615384615385,1.0,0.5,0.7142857142857143,0.8333333333333333,-0.6192276544913213,0.7142857142857143,1.0,0.5,0.7404580152671756,0.8508771929824561,-0.582945141223189,0.7404580152671756,1.0,0.5,0.7692307692307693,0.8695652173913044,-0.5430576346495691,0.7692307692307693,1.0,0.5,0.7348484848484849,0.8471615720524017,-0.5907216016111504,0.7348484848484849,1.0,0.5,0.7692307692307693,0.8695652173913044,-0.5522052194127025,0.7692307692307693,1.0,0.5,0.7348484848484849,0.8471615720524017,-0.5813372554050366,0.7348484848484849,1.0,0.5,0.13071602197166557,0.07701176292275462,0.1445235204043555,0.258897772330758,0.03952679111929083,0.22543218014963223,0.30454347814923616,0.0,0.14291206814484247,0.2547538479401601,0.03380502945913823,0.22137025151364184,0.30000000000000004,0.0
0,0.5743281364440918,0.20438084602355958,0.7310344827586207,0.8367352587442541,-0.6446199095756564,0.7559991732405525,0.944012539184953,0.5053500522466039,0.9969289489136818,0.997938116937102,-0.1576152756505154,0.9959078476751525,1.0,1.0,RandomForestClassifier;EMTAB4032,,,entropy,,,5,,,20,,,,,,1,"{'estimator__criterion': 'entropy', 'estimator__max_depth': 5, 'estimator__n_estimators': 20, 'selector__transform__select__percentile': 1}",2,4,7,1,6,8,0.6666666666666666,0.8,-0.7400694968578212,0.7142857142857143,0.9090909090909091,0.43181818181818177,0.9846153846153847,0.9896907216494846,-0.1555280672978309,0.9795918367346939,1.0,1.0,0.8,0.88,-0.7441167621607447,0.7857142857142857,1.0,0.36363636363636365,1.0,1.0,-0.14156596828058862,1.0,1.0,1.0,0.6666666666666666,0.761904761904762,-0.5280676960114261,0.8,0.7272727272727273,0.7272727272727273,1.0,1.0,-0.16391566057930299,1.0,1.0,1.0,0.7333333333333333,0.846153846153846,-0.7925846797286268,0.7333333333333333,1.0,0.32954545454545453,0.9923076923076923,0.9948186528497409,-0.1644486877515794,0.9896907216494846,1.0,1.0,0.7333333333333333,0.846153846153846,-0.741425494276933,0.7333333333333333,1.0,0.25,1.0,1.0,-0.15096542378519653,1.0,1.0,1.0,0.7333333333333333,0.846153846153846,-0.6804367451901674,0.7333333333333333,1.0,0.48863636363636365,1.0,1.0,-0.16001679875862074,1.0,1.0,1.0,0.6666666666666666,0.8,-0.6602033995774812,0.7142857142857143,0.9090909090909091,0.38636363636363635,1.0,1.0,-0.1395320896870803,1.0,1.0,1.0,0.7857142857142857,0.8695652173913044,-0.4847391073906781,0.7692307692307693,1.0,0.7749999999999999,0.9923664122137404,0.9948717948717948,-0.17290926673725868,0.9897959183673469,1.0,1.0,0.7692307692307693,0.8571428571428572,-0.537080848529731,0.8181818181818182,0.9,0.7,1.0,1.0,-0.16333719210114164,1.0,1.0,1.0,0.7692307692307693,0.8695652173913044,-0.492148019005089,0.7692307692307693,1.0,0.6666666666666667,1.0,1.0,-0.16393360152655403,1.0,1.0,1.0,0.11439577331120256,0.05891714476437015,0.04826774142710671,0.036299787391163754,0.1111446777633895,0.03450122327107804,0.08465426551778149,0.17865624461602225,0.005097215935277258,0.003419246241296451,0.010158170444122986,0.006778204212327186,0.0,0.0
1,0.7090538263320922,0.2217956781387329,0.7379310344827587,0.8443400277883035,-0.5754657523939738,0.7536050156739812,0.9632601880877744,0.6019958202716824,0.9915850815850815,0.9943480770324047,-0.16884793251119606,0.988805175678519,1.0,1.0,RandomForestClassifier;EMTAB4032,,,entropy,,,5,,,20,,,,,,5,"{'estimator__criterion': 'entropy', 'estimator__max_depth': 5, 'estimator__n_estimators': 20, 'selector__transform__select__percentile': 5}",1,1,1,2,3,1,0.7333333333333333,0.846153846153846,-0.6669114313138602,0.7333333333333333,1.0,0.4545454545454546,0.9923076923076923,0.9948186528497409,-0.15808138713301234,0.9896907216494846,1.0,1.0,0.8,0.88,-0.6089694141927265,0.7857142857142857,1.0,0.5227272727272727,0.9923076923076923,0.9948186528497409,-0.18183015969644217,0.9896907216494846,1.0,1.0,0.6666666666666666,0.8,-0.501853414912381,0.7142857142857143,0.9090909090909091,0.7045454545454546,0.9846153846153847,0.9896907216494846,-0.1755003089399015,0.9795918367346939,1.0,1.0,0.7333333333333333,0.846153846153846,-0.6438948013882032,0.7333333333333333,1.0,0.3409090909090909,0.9923076923076923,0.9948186528497409,-0.16613930878615382,0.9896907216494846,1.0,1.0,0.6666666666666666,0.8,-0.6516037294345429,0.7142857142857143,0.9090909090909091,0.4318181818181819,1.0,1.0,-0.1589493321030573,1.0,1.0,1.0,0.7333333333333333,0.846153846153846,-0.6294829160739306,0.7333333333333333,1.0,0.5454545454545454,0.9846153846153847,0.9896907216494846,-0.18582580134332083,0.9795918367346939,1.0,1.0,0.8,0.88,-0.4565514116060942,0.7857142857142857,1.0,0.8181818181818182,1.0,1.0,-0.16560645881068756,1.0,1.0,1.0,0.7142857142857143,0.8333333333333333,-0.4907977828315036,0.7142857142857143,1.0,0.875,1.0,1.0,-0.16187533790251904,1.0,1.0,1.0,0.7692307692307693,0.8571428571428572,-0.5842202941183001,0.8181818181818182,0.9,0.6000000000000001,0.9772727272727273,0.9847715736040609,-0.16072131836566209,0.97,1.0,1.0,0.7692307692307693,0.8571428571428572,-0.5067303484708584,0.8181818181818182,0.9,0.7666666666666667,0.9924242424242424,0.9948717948717948,-0.17394991203120377,0.9897959183673469,1.0,1.0,0.11456937077531403,0.06489796166928037,0.04565123944766668,0.026682809083638563,0.0742503058897858,0.03946810879210455,0.046402354747948085,0.16978743981963224,0.0071881853282566915,0.0048152117410191365,0.009345983504397701,0.00950111720867387,0.0,0.0
2,0.8072190284729004,0.21249818801879883,0.7034482758620689,0.8202831966423854,-0.6121739098790452,0.7403077765146732,0.9262695924764889,0.5854963427377219,0.9961888111888111,0.9974305018938624,-0.16552491300727684,0.9948975341464296,1.0,1.0,RandomForestClassifier;EMTAB4032,,,entropy,,,5,,,20,,,,,,10,"{'estimator__criterion': 'entropy', 'estimator__max_depth': 5, 'estimator__n_estimators': 20, 'selector__transform__select__percentile': 10}",7,7,5,6,8,2,0.6666666666666666,0.8,-0.768328657591021,0.7142857142857143,0.9090909090909091,0.375,1.0,1.0,-0.17950771118237116,1.0,1.0,1.0,0.7333333333333333,0.8333333333333333,-0.5662774377428575,0.7692307692307693,0.9090909090909091,0.5909090909090909,1.0,1.0,-0.17542353733250543,1.0,1.0,1.0,0.7333333333333333,0.8333333333333333,-0.49475785385314786,0.7692307692307693,0.9090909090909091,0.7954545454545455,0.9923076923076923,0.9948186528497409,-0.17895346252003844,0.9896907216494846,1.0,1.0,0.7333333333333333,0.846153846153846,-0.5383823494510965,0.7333333333333333,1.0,0.7045454545454546,1.0,1.0,-0.16318400890536833,1.0,1.0,1.0,0.7333333333333333,0.846153846153846,-0.7307107995633243,0.7333333333333333,1.0,0.375,0.9923076923076923,0.9948186528497409,-0.13859656735901227,0.9896907216494846,1.0,1.0,0.7333333333333333,0.846153846153846,-0.5898026260610619,0.7333333333333333,1.0,0.5681818181818181,1.0,1.0,-0.16378312806661763,1.0,1.0,1.0,0.7333333333333333,0.846153846153846,-0.69184766203466,0.7333333333333333,1.0,0.4318181818181818,1.0,1.0,-0.15111146706331738,1.0,1.0,1.0,0.6428571428571429,0.7826086956521738,-0.5005243119648702,0.6923076923076923,0.9,0.8500000000000001,1.0,1.0,-0.17553178506157216,1.0,1.0,1.0,0.6153846153846154,0.7368421052631577,-0.5992641471274531,0.7777777777777778,0.7,0.7,0.9848484848484849,0.989795918367347,-0.16464306846923582,0.9797979797979798,1.0,1.0,0.6923076923076923,0.8181818181818182,-0.6358332198337641,0.75,0.9,0.4833333333333334,0.9924242424242424,0.9948717948717948,-0.16451439411273006,0.9897959183673469,1.0,1.0,0.13355087273800403,0.04981706431873385,0.0418950221959661,0.03341254106105437,0.09033618253666491,0.02489998036071086,0.08402198983011554,0.1629021022732266,0.005099530448523717,0.00343644120001118,0.012317306958164005,0.006815099152301253,0.0,0.0
3,0.8248515367507935,0.19933719635009767,0.7172413793103448,0.8313650866874254,-0.8404062607110128,0.7386206896551724,0.954294670846395,0.5327011494252875,0.9938811188811189,0.9958814393437849,-0.1715377801411569,0.9918257899848475,1.0,1.0,RandomForestClassifier;EMTAB4032,,,entropy,,,5,,,20,,,,,,20,"{'estimator__criterion': 'entropy', 'estimator__max_depth': 5, 'estimator__n_estimators': 20, 'selector__transform__select__percentile': 20}",6,6,8,8,4,7,0.6666666666666666,0.8,-2.867075102746343,0.7142857142857143,0.9090909090909091,0.45454545454545453,1.0,1.0,-0.15983076909395272,1.0,1.0,1.0,0.8,0.88,-0.603622766974189,0.7857142857142857,1.0,0.4772727272727273,0.9923076923076923,0.9948186528497409,-0.16931041648696019,0.9896907216494846,1.0,1.0,0.6666666666666666,0.8,-0.6070190347777351,0.7142857142857143,0.9090909090909091,0.5227272727272727,1.0,1.0,-0.1754530625430163,1.0,1.0,1.0,0.7333333333333333,0.846153846153846,-0.68551779509608,0.7333333333333333,1.0,0.3181818181818182,0.9846153846153847,0.9896907216494846,-0.16300936039565217,0.9795918367346939,1.0,1.0,0.7333333333333333,0.846153846153846,-0.7737058955241901,0.7333333333333333,1.0,0.3068181818181818,1.0,1.0,-0.17243088644689322,1.0,1.0,1.0,0.7333333333333333,0.846153846153846,-0.5927844781905506,0.7333333333333333,1.0,0.5454545454545454,0.9923076923076923,0.9948186528497409,-0.1742632246876917,0.9896907216494846,1.0,1.0,0.8,0.88,-0.5227581793566889,0.7857142857142857,1.0,0.75,0.9923076923076923,0.9948186528497409,-0.18128232921081436,0.9896907216494846,1.0,1.0,0.7142857142857143,0.8333333333333333,-0.5359309591991782,0.7142857142857143,1.0,0.725,1.0,1.0,-0.17132186750683365,1.0,1.0,1.0,0.5384615384615384,0.7,-0.6888339462648183,0.7,0.7,0.4,0.9848484848484849,0.989795918367347,-0.1673773515048814,0.9797979797979798,1.0,1.0,0.7692307692307693,0.8695652173913044,-0.4318295602214679,0.7692307692307693,1.0,0.8666666666666667,0.9924242424242424,0.9948717948717948,-0.18109853353487315,0.9897959183673469,1.0,1.0,0.10050582370467803,0.04456625551233445,0.07166134385514036,0.04938785560050859,0.6942888879070299,0.029410247491691317,0.087691945248274,0.1762072674176385,0.005716245587754205,0.003842091175342763,0.0066484911801733245,0.007611863087832599,0.0,0.0
